anon_id,arm,model,query_id,query_type,hop_count,source_file
A0884,Act-only,qwen2.5:7b,Q98,branch_filter_vibe,2,eval_results_act_only_qwen25_reeval20260726_noaudit.json
A0885,Pure ReAct,llama3.1:8b,Q74,2-hop_author_setting,2,eval_results_pure_react_llama31_reeval20260726_noaudit.json
A0886,Planned,qwen2.5:7b,Q37,1-hop_vibe,1,eval_results_planned_qwen25_reeval20260726_noaudit.json
A0887,Standard RAG,llama3.1:8b,Q84,2-hop_collectiontype_category,2,eval_results_standard_llama31_reeval20260726_noaudit.json
A0888,Pure ReAct,llama3.1:8b,Q35,1-hop_vibe,1,eval_results_pure_react_llama31_reeval20260726_noaudit.json
A0889,Standard RAG,llama3.1:8b,Q41,1-hop_setting,1,eval_results_standard_llama31_reeval20260726_noaudit.json
A0890,Pure ReAct,llama3.1:8b,Q09,2-hop_vibe_setting,2,eval_results_pure_react_llama31_reeval20260726_noaudit.json
A0891,Planned,qwen2.5:7b,Q48,1-hop_ddc,1,eval_results_planned_qwen25_reeval20260726_noaudit.json
A0892,CoT-RAG,llama3.1:8b,Q53,1-hop_character,1,eval_results_cot_rag_llama31_reeval20260726_noaudit.json
A0893,Act-only,qwen2.5:7b,Q84,2-hop_collectiontype_category,2,eval_results_act_only_qwen25_reeval20260726_noaudit.json
A0894,Standard RAG,qwen2.5:7b,Q23,collaborative_shared_vibe,3,eval_results_standard_qwen25_reeval20260726_noaudit.json
A0895,Act-only,llama3.1:8b,Q14,2-hop_author_vibe,2,eval_results_act_only_llama31_reeval20260726_noaudit.json
A0896,CoT-RAG,llama3.1:8b,Q41,1-hop_setting,1,eval_results_cot_rag_llama31_reeval20260726_noaudit.json
A0897,SSG,qwen2.5:7b,Q65,2-hop_vibe_category,2,eval_results_agentic_qwen_reeval20260726_noaudit.json
A0898,Pure ReAct,llama3.1:8b,Q92,collaborative_shared_ddc,3,eval_results_pure_react_llama31_reeval20260726_noaudit.json
A0899,Standard RAG,llama3.1:8b,Q70,2-hop_author_vibe,2,eval_results_standard_llama31_reeval20260726_noaudit.json
A0900,Pure ReAct,llama3.1:8b,Q10,2-hop_vibe_setting,2,eval_results_pure_react_llama31_reeval20260726_noaudit.json
A0901,Standard RAG,llama3.1:8b,Q71,2-hop_author_vibe,2,eval_results_standard_llama31_reeval20260726_noaudit.json
A0902,Standard RAG,qwen2.5:7b,Q91,collaborative_shared_vibe,3,eval_results_standard_qwen25_reeval20260726_noaudit.json
A0903,SSG,llama3.1:8b,Q72,2-hop_author_vibe,2,eval_results_agentic_llama_reeval20260726_noaudit.json
A0904,Standard RAG,llama3.1:8b,Q83,2-hop_collectiontype_category,2,eval_results_standard_llama31_reeval20260726_noaudit.json
A0905,Act-only,qwen2.5:7b,Q21,3-hop_vibe_setting_category,3,eval_results_act_only_qwen25_reeval20260726_noaudit.json
A0906,SSG,qwen2.5:7b,Q14,2-hop_author_vibe,2,eval_results_agentic_qwen_reeval20260726_noaudit.json
A0907,Planned,llama3.1:8b,Q56,1-hop_publisher_city,1,eval_results_planned_llama31_reeval20260726_noaudit.json
A0908,Act-only,qwen2.5:7b,Q44,1-hop_category,1,eval_results_act_only_qwen25_reeval20260726_noaudit.json
A0909,SSG,llama3.1:8b,Q74,2-hop_author_setting,2,eval_results_agentic_llama_reeval20260726_noaudit.json
A0910,Planned,llama3.1:8b,Q88,3-hop_vibe_setting_category,3,eval_results_planned_llama31_reeval20260726_noaudit.json
A0911,Act-only,llama3.1:8b,Q89,collaborative_shared_vibe,3,eval_results_act_only_llama31_reeval20260726_noaudit.json
A0912,Act-only,qwen2.5:7b,Q99,branch_filter_vibe,2,eval_results_act_only_qwen25_reeval20260726_noaudit.json
A0913,SSG,qwen2.5:7b,Q61,2-hop_vibe_setting,2,eval_results_agentic_qwen_reeval20260726_noaudit.json
A0914,Standard RAG,llama3.1:8b,Q59,2-hop_vibe_setting,2,eval_results_standard_llama31_reeval20260726_noaudit.json
A0915,CoT-RAG,qwen2.5:7b,Q22,collaborative_shared_vibe,3,eval_results_cot_rag_qwen25_reeval20260726_noaudit.json
A0916,Planned,llama3.1:8b,Q68,2-hop_setting_category,2,eval_results_planned_llama31_reeval20260726_noaudit.json
A0917,SSG,qwen2.5:7b,Q88,3-hop_vibe_setting_category,3,eval_results_agentic_qwen_reeval20260726_noaudit.json
A0918,Act-only,qwen2.5:7b,Q56,1-hop_publisher_city,1,eval_results_act_only_qwen25_reeval20260726_noaudit.json
A0919,Pure ReAct,qwen2.5:7b,Q54,1-hop_character,1,eval_results_pure_react_qwen25_reeval20260726_noaudit.json
A0920,Act-only,qwen2.5:7b,Q94,collaborative_shared_ddc,3,eval_results_act_only_qwen25_reeval20260726_noaudit.json
A0921,Standard RAG,llama3.1:8b,Q60,2-hop_vibe_setting,2,eval_results_standard_llama31_reeval20260726_noaudit.json
A0922,CoT-RAG,llama3.1:8b,Q23,collaborative_shared_vibe,3,eval_results_cot_rag_llama31_reeval20260726_noaudit.json
A0923,CoT-RAG,qwen2.5:7b,Q04,1-hop_category,1,eval_results_cot_rag_qwen25_reeval20260726_noaudit.json
A0924,SSG,qwen2.5:7b,Q79,2-hop_ddc_branch,2,eval_results_agentic_qwen_reeval20260726_noaudit.json
A0925,Standard RAG,qwen2.5:7b,Q59,2-hop_vibe_setting,2,eval_results_standard_qwen25_reeval20260726_noaudit.json
A0926,Act-only,llama3.1:8b,Q99,branch_filter_vibe,2,eval_results_act_only_llama31_reeval20260726_noaudit.json
A0927,Planned,qwen2.5:7b,Q64,2-hop_vibe_category,2,eval_results_planned_qwen25_reeval20260726_noaudit.json
A0928,Pure ReAct,llama3.1:8b,Q78,2-hop_author_category,2,eval_results_pure_react_llama31_reeval20260726_noaudit.json
A0929,Planned,qwen2.5:7b,Q43,1-hop_category,1,eval_results_planned_qwen25_reeval20260726_noaudit.json
A0930,SSG,qwen2.5:7b,Q37,1-hop_vibe,1,eval_results_agentic_qwen_reeval20260726_noaudit.json
A0931,Pure ReAct,qwen2.5:7b,Q49,1-hop_ddc,1,eval_results_pure_react_qwen25_reeval20260726_noaudit.json
A0932,Pure ReAct,qwen2.5:7b,Q14,2-hop_author_vibe,2,eval_results_pure_react_qwen25_reeval20260726_noaudit.json
A0933,SSG,qwen2.5:7b,Q98,branch_filter_vibe,2,eval_results_agentic_qwen_reeval20260726_noaudit.json
A0934,Planned,qwen2.5:7b,Q12,2-hop_vibe_category,2,eval_results_planned_qwen25_reeval20260726_noaudit.json
A0935,Act-only,llama3.1:8b,Q66,2-hop_vibe_category,2,eval_results_act_only_llama31_reeval20260726_noaudit.json
A0936,Planned,llama3.1:8b,Q08,1-hop_publisher_city,1,eval_results_planned_llama31_reeval20260726_noaudit.json
A0937,SSG,llama3.1:8b,Q03,1-hop_setting,1,eval_results_agentic_llama_reeval20260726_noaudit.json
A0938,CoT-RAG,llama3.1:8b,Q72,2-hop_author_vibe,2,eval_results_cot_rag_llama31_reeval20260726_noaudit.json
A0939,CoT-RAG,qwen2.5:7b,Q100,branch_filter_author,2,eval_results_cot_rag_qwen25_reeval20260726_noaudit.json
A0940,Standard RAG,llama3.1:8b,Q03,1-hop_setting,1,eval_results_standard_llama31_reeval20260726_noaudit.json
A0941,CoT-RAG,qwen2.5:7b,Q89,collaborative_shared_vibe,3,eval_results_cot_rag_qwen25_reeval20260726_noaudit.json
A0942,Standard RAG,qwen2.5:7b,Q69,2-hop_setting_category,2,eval_results_standard_qwen25_reeval20260726_noaudit.json
A0943,Standard RAG,llama3.1:8b,Q61,2-hop_vibe_setting,2,eval_results_standard_llama31_reeval20260726_noaudit.json
A0944,Planned,llama3.1:8b,Q71,2-hop_author_vibe,2,eval_results_planned_llama31_reeval20260726_noaudit.json
A0945,Act-only,llama3.1:8b,Q11,2-hop_vibe_category,2,eval_results_act_only_llama31_reeval20260726_noaudit.json
A0946,SSG,llama3.1:8b,Q86,3-hop_vibe_setting_category,3,eval_results_agentic_llama_reeval20260726_noaudit.json
A0947,CoT-RAG,llama3.1:8b,Q19,3-hop_vibe_setting_category,3,eval_results_cot_rag_llama31_reeval20260726_noaudit.json
A0948,Act-only,llama3.1:8b,Q93,collaborative_shared_ddc,3,eval_results_act_only_llama31_reeval20260726_noaudit.json
A0949,Planned,llama3.1:8b,Q19,3-hop_vibe_setting_category,3,eval_results_planned_llama31_reeval20260726_noaudit.json
A0950,Planned,llama3.1:8b,Q05,1-hop_ddc,1,eval_results_planned_llama31_reeval20260726_noaudit.json
A0951,Standard RAG,qwen2.5:7b,Q71,2-hop_author_vibe,2,eval_results_standard_qwen25_reeval20260726_noaudit.json
A0952,CoT-RAG,llama3.1:8b,Q43,1-hop_category,1,eval_results_cot_rag_llama31_reeval20260726_noaudit.json
A0953,SSG,llama3.1:8b,Q70,2-hop_author_vibe,2,eval_results_agentic_llama_reeval20260726_noaudit.json
A0954,Pure ReAct,qwen2.5:7b,Q72,2-hop_author_vibe,2,eval_results_pure_react_qwen25_reeval20260726_noaudit.json
A0955,SSG,qwen2.5:7b,Q49,1-hop_ddc,1,eval_results_agentic_qwen_reeval20260726_noaudit.json
A0956,Standard RAG,llama3.1:8b,Q96,runtime_similarity,1,eval_results_standard_llama31_reeval20260726_noaudit.json
A0957,Standard RAG,llama3.1:8b,Q16,2-hop_author_category,2,eval_results_standard_llama31_reeval20260726_noaudit.json
A0958,SSG,llama3.1:8b,Q57,1-hop_publisher_city,1,eval_results_agentic_llama_reeval20260726_noaudit.json
A0959,Act-only,qwen2.5:7b,Q54,1-hop_character,1,eval_results_act_only_qwen25_reeval20260726_noaudit.json
A0960,Pure ReAct,llama3.1:8b,Q68,2-hop_setting_category,2,eval_results_pure_react_llama31_reeval20260726_noaudit.json
A0961,Planned,qwen2.5:7b,Q99,branch_filter_vibe,2,eval_results_planned_qwen25_reeval20260726_noaudit.json
A0962,SSG,qwen2.5:7b,Q89,collaborative_shared_vibe,3,eval_results_agentic_qwen_reeval20260726_noaudit.json
A0963,Planned,qwen2.5:7b,Q98,branch_filter_vibe,2,eval_results_planned_qwen25_reeval20260726_noaudit.json
A0964,SSG,llama3.1:8b,Q77,2-hop_author_category,2,eval_results_agentic_llama_reeval20260726_noaudit.json
A0965,SSG,qwen2.5:7b,Q83,2-hop_collectiontype_category,2,eval_results_agentic_qwen_reeval20260726_noaudit.json
A0966,SSG,llama3.1:8b,Q28,branch_filter_vibe,2,eval_results_agentic_llama_reeval20260726_noaudit.json
A0967,Act-only,llama3.1:8b,Q54,1-hop_character,1,eval_results_act_only_llama31_reeval20260726_noaudit.json
A0968,Standard RAG,llama3.1:8b,Q78,2-hop_author_category,2,eval_results_standard_llama31_reeval20260726_noaudit.json
A0969,SSG,qwen2.5:7b,Q46,1-hop_category,1,eval_results_agentic_qwen_reeval20260726_noaudit.json
A0970,SSG,llama3.1:8b,Q96,runtime_similarity,1,eval_results_agentic_llama_reeval20260726_noaudit.json
A0971,Planned,qwen2.5:7b,Q58,1-hop_publisher_city,1,eval_results_planned_qwen25_reeval20260726_noaudit.json
A0972,Act-only,llama3.1:8b,Q74,2-hop_author_setting,2,eval_results_act_only_llama31_reeval20260726_noaudit.json
A0973,Planned,llama3.1:8b,Q21,3-hop_vibe_setting_category,3,eval_results_planned_llama31_reeval20260726_noaudit.json
A0974,Standard RAG,qwen2.5:7b,Q88,3-hop_vibe_setting_category,3,eval_results_standard_qwen25_reeval20260726_noaudit.json
A0975,Planned,qwen2.5:7b,Q18,2-hop_collectiontype_category,2,eval_results_planned_qwen25_reeval20260726_noaudit.json
A0976,Standard RAG,qwen2.5:7b,Q44,1-hop_category,1,eval_results_standard_qwen25_reeval20260726_noaudit.json
A0977,Act-only,llama3.1:8b,Q60,2-hop_vibe_setting,2,eval_results_act_only_llama31_reeval20260726_noaudit.json
A0978,Act-only,qwen2.5:7b,Q50,1-hop_ddc,1,eval_results_act_only_qwen25_reeval20260726_noaudit.json
A0979,Planned,llama3.1:8b,Q04,1-hop_category,1,eval_results_planned_llama31_reeval20260726_noaudit.json
A0980,Standard RAG,qwen2.5:7b,Q97,runtime_similarity,1,eval_results_standard_qwen25_reeval20260726_noaudit.json
A0981,CoT-RAG,llama3.1:8b,Q55,1-hop_character,1,eval_results_cot_rag_llama31_reeval20260726_noaudit.json
A0982,Standard RAG,qwen2.5:7b,Q12,2-hop_vibe_category,2,eval_results_standard_qwen25_reeval20260726_noaudit.json
A0983,SSG,llama3.1:8b,Q83,2-hop_collectiontype_category,2,eval_results_agentic_llama_reeval20260726_noaudit.json
A0984,SSG,llama3.1:8b,Q20,3-hop_vibe_setting_category,3,eval_results_agentic_llama_reeval20260726_noaudit.json
A0985,CoT-RAG,qwen2.5:7b,Q48,1-hop_ddc,1,eval_results_cot_rag_qwen25_reeval20260726_noaudit.json
A0986,Pure ReAct,qwen2.5:7b,Q46,1-hop_category,1,eval_results_pure_react_qwen25_reeval20260726_noaudit.json
A0987,Act-only,llama3.1:8b,Q13,2-hop_setting_category,2,eval_results_act_only_llama31_reeval20260726_noaudit.json
A0988,Standard RAG,llama3.1:8b,Q63,2-hop_vibe_category,2,eval_results_standard_llama31_reeval20260726_noaudit.json
A0989,Standard RAG,qwen2.5:7b,Q01,1-hop_author,1,eval_results_standard_qwen25_reeval20260726_noaudit.json
A0990,Pure ReAct,llama3.1:8b,Q62,2-hop_vibe_setting,2,eval_results_pure_react_llama31_reeval20260726_noaudit.json
A0991,Pure ReAct,llama3.1:8b,Q70,2-hop_author_vibe,2,eval_results_pure_react_llama31_reeval20260726_noaudit.json
A0992,Planned,qwen2.5:7b,Q69,2-hop_setting_category,2,eval_results_planned_qwen25_reeval20260726_noaudit.json
A0993,Standard RAG,llama3.1:8b,Q56,1-hop_publisher_city,1,eval_results_standard_llama31_reeval20260726_noaudit.json
A0994,Pure ReAct,qwen2.5:7b,Q47,1-hop_ddc,1,eval_results_pure_react_qwen25_reeval20260726_noaudit.json
A0995,SSG,llama3.1:8b,Q85,3-hop_vibe_setting_category,3,eval_results_agentic_llama_reeval20260726_noaudit.json
A0996,Act-only,llama3.1:8b,Q79,2-hop_ddc_branch,2,eval_results_act_only_llama31_reeval20260726_noaudit.json
A0997,Act-only,llama3.1:8b,Q21,3-hop_vibe_setting_category,3,eval_results_act_only_llama31_reeval20260726_noaudit.json
A0998,Planned,llama3.1:8b,Q46,1-hop_category,1,eval_results_planned_llama31_reeval20260726_noaudit.json
A0999,CoT-RAG,qwen2.5:7b,Q63,2-hop_vibe_category,2,eval_results_cot_rag_qwen25_reeval20260726_noaudit.json
A1000,Act-only,llama3.1:8b,Q42,1-hop_setting,1,eval_results_act_only_llama31_reeval20260726_noaudit.json
A1001,Pure ReAct,llama3.1:8b,Q75,2-hop_author_setting,2,eval_results_pure_react_llama31_reeval20260726_noaudit.json
A1002,Standard RAG,llama3.1:8b,Q100,branch_filter_author,2,eval_results_standard_llama31_reeval20260726_noaudit.json
A1003,Planned,llama3.1:8b,Q98,branch_filter_vibe,2,eval_results_planned_llama31_reeval20260726_noaudit.json
A1004,Standard RAG,qwen2.5:7b,Q95,runtime_similarity,1,eval_results_standard_qwen25_reeval20260726_noaudit.json
A1005,Act-only,llama3.1:8b,Q17,2-hop_ddc_branch,2,eval_results_act_only_llama31_reeval20260726_noaudit.json
A1006,SSG,llama3.1:8b,Q27,runtime_similarity,1,eval_results_agentic_llama_reeval20260726_noaudit.json
A1007,Planned,llama3.1:8b,Q10,2-hop_vibe_setting,2,eval_results_planned_llama31_reeval20260726_noaudit.json
A1008,SSG,llama3.1:8b,Q04,1-hop_category,1,eval_results_agentic_llama_reeval20260726_noaudit.json
A1009,CoT-RAG,llama3.1:8b,Q49,1-hop_ddc,1,eval_results_cot_rag_llama31_reeval20260726_noaudit.json
A1010,Act-only,llama3.1:8b,Q85,3-hop_vibe_setting_category,3,eval_results_act_only_llama31_reeval20260726_noaudit.json
A1011,Act-only,qwen2.5:7b,Q91,collaborative_shared_vibe,3,eval_results_act_only_qwen25_reeval20260726_noaudit.json
A1012,Act-only,qwen2.5:7b,Q85,3-hop_vibe_setting_category,3,eval_results_act_only_qwen25_reeval20260726_noaudit.json
A1013,SSG,qwen2.5:7b,Q04,1-hop_category,1,eval_results_agentic_qwen_reeval20260726_noaudit.json
A1014,SSG,qwen2.5:7b,Q58,1-hop_publisher_city,1,eval_results_agentic_qwen_reeval20260726_noaudit.json
A1015,Planned,qwen2.5:7b,Q53,1-hop_character,1,eval_results_planned_qwen25_reeval20260726_noaudit.json
A1016,Planned,qwen2.5:7b,Q19,3-hop_vibe_setting_category,3,eval_results_planned_qwen25_reeval20260726_noaudit.json
A1017,Planned,qwen2.5:7b,Q28,branch_filter_vibe,2,eval_results_planned_qwen25_reeval20260726_noaudit.json
A1018,CoT-RAG,llama3.1:8b,Q20,3-hop_vibe_setting_category,3,eval_results_cot_rag_llama31_reeval20260726_noaudit.json
A1019,Act-only,llama3.1:8b,Q98,branch_filter_vibe,2,eval_results_act_only_llama31_reeval20260726_noaudit.json
A1020,Pure ReAct,llama3.1:8b,Q86,3-hop_vibe_setting_category,3,eval_results_pure_react_llama31_reeval20260726_noaudit.json
A1021,Planned,qwen2.5:7b,Q10,2-hop_vibe_setting,2,eval_results_planned_qwen25_reeval20260726_noaudit.json
A1022,CoT-RAG,llama3.1:8b,Q44,1-hop_category,1,eval_results_cot_rag_llama31_reeval20260726_noaudit.json
A1023,Act-only,qwen2.5:7b,Q27,runtime_similarity,1,eval_results_act_only_qwen25_reeval20260726_noaudit.json
A1024,Planned,llama3.1:8b,Q30,branch_filter_vibe,2,eval_results_planned_llama31_reeval20260726_noaudit.json
A1025,Pure ReAct,llama3.1:8b,Q77,2-hop_author_category,2,eval_results_pure_react_llama31_reeval20260726_noaudit.json
A1026,Standard RAG,llama3.1:8b,Q65,2-hop_vibe_category,2,eval_results_standard_llama31_reeval20260726_noaudit.json
A1027,Standard RAG,qwen2.5:7b,Q39,1-hop_setting,1,eval_results_standard_qwen25_reeval20260726_noaudit.json
A1028,Act-only,llama3.1:8b,Q69,2-hop_setting_category,2,eval_results_act_only_llama31_reeval20260726_noaudit.json
A1029,Standard RAG,qwen2.5:7b,Q21,3-hop_vibe_setting_category,3,eval_results_standard_qwen25_reeval20260726_noaudit.json
A1030,Standard RAG,qwen2.5:7b,Q46,1-hop_category,1,eval_results_standard_qwen25_reeval20260726_noaudit.json
A1031,Standard RAG,llama3.1:8b,Q15,2-hop_author_setting,2,eval_results_standard_llama31_reeval20260726_noaudit.json
A1032,Planned,qwen2.5:7b,Q79,2-hop_ddc_branch,2,eval_results_planned_qwen25_reeval20260726_noaudit.json
A1033,Act-only,llama3.1:8b,Q72,2-hop_author_vibe,2,eval_results_act_only_llama31_reeval20260726_noaudit.json
A1034,Standard RAG,llama3.1:8b,Q44,1-hop_category,1,eval_results_standard_llama31_reeval20260726_noaudit.json
A1035,Pure ReAct,llama3.1:8b,Q93,collaborative_shared_ddc,3,eval_results_pure_react_llama31_reeval20260726_noaudit.json
A1036,Standard RAG,qwen2.5:7b,Q32,1-hop_author,1,eval_results_standard_qwen25_reeval20260726_noaudit.json
A1037,Act-only,llama3.1:8b,Q61,2-hop_vibe_setting,2,eval_results_act_only_llama31_reeval20260726_noaudit.json
A1038,Act-only,qwen2.5:7b,Q08,1-hop_publisher_city,1,eval_results_act_only_qwen25_reeval20260726_noaudit.json
A1039,CoT-RAG,llama3.1:8b,Q48,1-hop_ddc,1,eval_results_cot_rag_llama31_reeval20260726_noaudit.json
A1040,SSG,qwen2.5:7b,Q25,runtime_similarity,1,eval_results_agentic_qwen_reeval20260726_noaudit.json
A1041,SSG,llama3.1:8b,Q98,branch_filter_vibe,2,eval_results_agentic_llama_reeval20260726_noaudit.json
A1042,Pure ReAct,qwen2.5:7b,Q65,2-hop_vibe_category,2,eval_results_pure_react_qwen25_reeval20260726_noaudit.json
A1043,Planned,qwen2.5:7b,Q05,1-hop_ddc,1,eval_results_planned_qwen25_reeval20260726_noaudit.json
A1044,Pure ReAct,llama3.1:8b,Q39,1-hop_setting,1,eval_results_pure_react_llama31_reeval20260726_noaudit.json
A1045,Act-only,llama3.1:8b,Q12,2-hop_vibe_category,2,eval_results_act_only_llama31_reeval20260726_noaudit.json
A1046,Act-only,llama3.1:8b,Q34,1-hop_author,1,eval_results_act_only_llama31_reeval20260726_noaudit.json
A1047,SSG,llama3.1:8b,Q67,2-hop_setting_category,2,eval_results_agentic_llama_reeval20260726_noaudit.json
A1048,Planned,qwen2.5:7b,Q11,2-hop_vibe_category,2,eval_results_planned_qwen25_reeval20260726_noaudit.json
A1049,CoT-RAG,qwen2.5:7b,Q39,1-hop_setting,1,eval_results_cot_rag_qwen25_reeval20260726_noaudit.json
A1050,SSG,qwen2.5:7b,Q74,2-hop_author_setting,2,eval_results_agentic_qwen_reeval20260726_noaudit.json
A1051,CoT-RAG,llama3.1:8b,Q63,2-hop_vibe_category,2,eval_results_cot_rag_llama31_reeval20260726_noaudit.json
A1052,CoT-RAG,llama3.1:8b,Q58,1-hop_publisher_city,1,eval_results_cot_rag_llama31_reeval20260726_noaudit.json
A1053,Standard RAG,qwen2.5:7b,Q42,1-hop_setting,1,eval_results_standard_qwen25_reeval20260726_noaudit.json
A1054,SSG,qwen2.5:7b,Q96,runtime_similarity,1,eval_results_agentic_qwen_reeval20260726_noaudit.json
A1055,Standard RAG,qwen2.5:7b,Q76,2-hop_author_category,2,eval_results_standard_qwen25_reeval20260726_noaudit.json
A1056,Planned,qwen2.5:7b,Q56,1-hop_publisher_city,1,eval_results_planned_qwen25_reeval20260726_noaudit.json
A1057,Act-only,llama3.1:8b,Q94,collaborative_shared_ddc,3,eval_results_act_only_llama31_reeval20260726_noaudit.json
A1058,Standard RAG,qwen2.5:7b,Q19,3-hop_vibe_setting_category,3,eval_results_standard_qwen25_reeval20260726_noaudit.json
A1059,Act-only,llama3.1:8b,Q91,collaborative_shared_vibe,3,eval_results_act_only_llama31_reeval20260726_noaudit.json
A1060,Pure ReAct,llama3.1:8b,Q30,branch_filter_vibe,2,eval_results_pure_react_llama31_reeval20260726_noaudit.json
A1061,Pure ReAct,qwen2.5:7b,Q44,1-hop_category,1,eval_results_pure_react_qwen25_reeval20260726_noaudit.json
A1062,CoT-RAG,llama3.1:8b,Q30,branch_filter_vibe,2,eval_results_cot_rag_llama31_reeval20260726_noaudit.json
A1063,Standard RAG,llama3.1:8b,Q40,1-hop_setting,1,eval_results_standard_llama31_reeval20260726_noaudit.json
A1064,Planned,llama3.1:8b,Q01,1-hop_author,1,eval_results_planned_llama31_reeval20260726_noaudit.json
A1065,Pure ReAct,llama3.1:8b,Q64,2-hop_vibe_category,2,eval_results_pure_react_llama31_reeval20260726_noaudit.json
A1066,Standard RAG,llama3.1:8b,Q02,1-hop_vibe,1,eval_results_standard_llama31_reeval20260726_noaudit.json
A1067,CoT-RAG,qwen2.5:7b,Q31,1-hop_author,1,eval_results_cot_rag_qwen25_reeval20260726_noaudit.json
A1068,Pure ReAct,qwen2.5:7b,Q66,2-hop_vibe_category,2,eval_results_pure_react_qwen25_reeval20260726_noaudit.json
A1069,Planned,llama3.1:8b,Q96,runtime_similarity,1,eval_results_planned_llama31_reeval20260726_noaudit.json
A1070,Planned,qwen2.5:7b,Q82,2-hop_collectiontype_category,2,eval_results_planned_qwen25_reeval20260726_noaudit.json
A1071,Planned,llama3.1:8b,Q74,2-hop_author_setting,2,eval_results_planned_llama31_reeval20260726_noaudit.json
A1072,Pure ReAct,llama3.1:8b,Q12,2-hop_vibe_category,2,eval_results_pure_react_llama31_reeval20260726_noaudit.json
A1073,CoT-RAG,llama3.1:8b,Q18,2-hop_collectiontype_category,2,eval_results_cot_rag_llama31_reeval20260726_noaudit.json
A1074,Planned,llama3.1:8b,Q40,1-hop_setting,1,eval_results_planned_llama31_reeval20260726_noaudit.json
A1075,CoT-RAG,qwen2.5:7b,Q66,2-hop_vibe_category,2,eval_results_cot_rag_qwen25_reeval20260726_noaudit.json
A1076,Planned,llama3.1:8b,Q26,runtime_similarity,1,eval_results_planned_llama31_reeval20260726_noaudit.json
A1077,Act-only,qwen2.5:7b,Q40,1-hop_setting,1,eval_results_act_only_qwen25_reeval20260726_noaudit.json
A1078,Standard RAG,llama3.1:8b,Q07,1-hop_character,1,eval_results_standard_llama31_reeval20260726_noaudit.json
A1079,SSG,qwen2.5:7b,Q30,branch_filter_vibe,2,eval_results_agentic_qwen_reeval20260726_noaudit.json
A1080,CoT-RAG,qwen2.5:7b,Q24,collaborative_shared_ddc,3,eval_results_cot_rag_qwen25_reeval20260726_noaudit.json
A1081,SSG,llama3.1:8b,Q91,collaborative_shared_vibe,3,eval_results_agentic_llama_reeval20260726_noaudit.json
A1082,Pure ReAct,llama3.1:8b,Q02,1-hop_vibe,1,eval_results_pure_react_llama31_reeval20260726_noaudit.json
A1083,Planned,qwen2.5:7b,Q100,branch_filter_author,2,eval_results_planned_qwen25_reeval20260726_noaudit.json
A1084,Planned,qwen2.5:7b,Q73,2-hop_author_setting,2,eval_results_planned_qwen25_reeval20260726_noaudit.json
A1085,Planned,qwen2.5:7b,Q36,1-hop_vibe,1,eval_results_planned_qwen25_reeval20260726_noaudit.json
A1086,CoT-RAG,llama3.1:8b,Q35,1-hop_vibe,1,eval_results_cot_rag_llama31_reeval20260726_noaudit.json
A1087,Standard RAG,llama3.1:8b,Q24,collaborative_shared_ddc,3,eval_results_standard_llama31_reeval20260726_noaudit.json
A1088,Act-only,qwen2.5:7b,Q15,2-hop_author_setting,2,eval_results_act_only_qwen25_reeval20260726_noaudit.json
A1089,Planned,llama3.1:8b,Q84,2-hop_collectiontype_category,2,eval_results_planned_llama31_reeval20260726_noaudit.json
A1090,SSG,qwen2.5:7b,Q59,2-hop_vibe_setting,2,eval_results_agentic_qwen_reeval20260726_noaudit.json
A1091,Pure ReAct,qwen2.5:7b,Q82,2-hop_collectiontype_category,2,eval_results_pure_react_qwen25_reeval20260726_noaudit.json
A1092,Pure ReAct,qwen2.5:7b,Q89,collaborative_shared_vibe,3,eval_results_pure_react_qwen25_reeval20260726_noaudit.json
A1093,Standard RAG,qwen2.5:7b,Q31,1-hop_author,1,eval_results_standard_qwen25_reeval20260726_noaudit.json
A1094,Planned,qwen2.5:7b,Q91,collaborative_shared_vibe,3,eval_results_planned_qwen25_reeval20260726_noaudit.json
A1095,CoT-RAG,qwen2.5:7b,Q28,branch_filter_vibe,2,eval_results_cot_rag_qwen25_reeval20260726_noaudit.json
A1096,CoT-RAG,qwen2.5:7b,Q14,2-hop_author_vibe,2,eval_results_cot_rag_qwen25_reeval20260726_noaudit.json
A1097,CoT-RAG,llama3.1:8b,Q25,runtime_similarity,1,eval_results_cot_rag_llama31_reeval20260726_noaudit.json
A1098,Standard RAG,llama3.1:8b,Q97,runtime_similarity,1,eval_results_standard_llama31_reeval20260726_noaudit.json
A1099,Standard RAG,qwen2.5:7b,Q87,3-hop_vibe_setting_category,3,eval_results_standard_qwen25_reeval20260726_noaudit.json
A1100,Planned,llama3.1:8b,Q11,2-hop_vibe_category,2,eval_results_planned_llama31_reeval20260726_noaudit.json
A1101,Planned,llama3.1:8b,Q44,1-hop_category,1,eval_results_planned_llama31_reeval20260726_noaudit.json
A1102,CoT-RAG,llama3.1:8b,Q84,2-hop_collectiontype_category,2,eval_results_cot_rag_llama31_reeval20260726_noaudit.json
A1103,Planned,qwen2.5:7b,Q27,runtime_similarity,1,eval_results_planned_qwen25_reeval20260726_noaudit.json
A1104,Pure ReAct,qwen2.5:7b,Q42,1-hop_setting,1,eval_results_pure_react_qwen25_reeval20260726_noaudit.json
A1105,SSG,llama3.1:8b,Q18,2-hop_collectiontype_category,2,eval_results_agentic_llama_reeval20260726_noaudit.json
